"hfpxzc href","qBF1Pd","MW4etd","UY7F9","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","UsdlK","lcr4fd href","Cw1rxd","R8c4Qb","Cw1rxd 2","R8c4Qb 2","doJOZc","W4Efsd 7","Jn12ke src","ah5Ghc","ah5Ghc 2","ah5Ghc 3"
"https://www.google.com/maps/place/CAPS+N%C2%B0+1+Dr.+Javier+S%C3%A1batto/data=!4m7!3m6!1s0x95a32f2cdac70943:0x6ae1603008cfd66d!8m2!3d-34.7711619!4d-58.2273156!16s%2Fg%2F11r8tnqyr!19sChIJQwnH2iwvo5URbdbPCDBg4Wo?authuser=0&hl=es-419&rclk=1","CAPS N° 1 Dr. Javier Sábatto","2.4","(242)","Hospital","·","·","Av. Rigolleau (Calle 14) 3144, Av. Rigolleau 3936","Abierto las 24 horas","","011 4226-5775","http://www.berazategui.gob.ar/caps","","Sitio web","","Indicaciones","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Sobre todo los médicos enfermeras enfermeros todos gracias""","",""
"https://www.google.com/maps/place/Hospital+Mi+Pueblo/data=!4m7!3m6!1s0x95bccacd8910e935:0x9bd3c12e49d6a4c!8m2!3d-34.8196138!4d-58.2718201!16s%2Fg%2F11j00s7_p9!19sChIJNekQic3KvJURTGqd5BI8vQk?authuser=0&hl=es-419&rclk=1","Hospital Mi Pueblo","2.8","(86)","Hospital","·","","","Abierto las 24 horas","","","https://www.facebook.com/HospitalMiPueblo?mibextid=kFxxJD","","Sitio web","","Indicaciones","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Muy buen lugar, me brindó la ayuda necesaria y muy atentos..""","",""
"https://www.google.com/maps/place/Centro+De+Salud+Bosques+Norte/data=!4m7!3m6!1s0x95a32850a6cb444f:0xbf29bda34d2e0112!8m2!3d-34.8173105!4d-58.222863!16s%2Fg%2F11bz0pj1vz!19sChIJT0TLplAoo5UREgEuTaO9Kb8?authuser=0&hl=es-419&rclk=1","Centro De Salud Bosques Norte","3.0","(35)","Centro de salud comunitario","·","·","Marcos Paz 1299","Abierto","⋅ Cierra a las 12 a.m.","011 4221-2402","http://www.varela.gov.ar/","","Sitio web","","Indicaciones","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tenés el resultado en 15 min.""","",""
"https://www.google.com/maps/place/Enfermera+a+Domicilio+Laura/data=!4m7!3m6!1s0x95a3291ffd6370f7:0xe3d5dbc3add92c4e!8m2!3d-34.796613!4d-58.2759156!16s%2Fg%2F11gr795p1x!19sChIJ93Bj_R8po5URTizZrcPb1eM?authuser=0&hl=es-419&rclk=1","Enfermera a Domicilio Laura","1.0","(1)","Comadrona","","·","Cerrado","⋅ Abre a las 7 a.m.","","011 4355-6257","","","Indicaciones","","","","","","","",""
"https://www.google.com/maps/place/Ginecologa+Valentina+Giordani/data=!4m7!3m6!1s0x95a2e9b33d89bb77:0xb4b5afeeb46baffc!8m2!3d-34.9318399!4d-57.9505371!16s%2Fg%2F11hyfyq9q7!19sChIJd7uJPbPpopUR_K9rtO6vtbQ?authuser=0&hl=es-419&rclk=1","Ginecologa Valentina Giordani","4.9","(17)","Médico","·","·","Diag. 75 332","","","","http://vgconsultorio.drapp.com.ar/","","Sitio web","","Indicaciones","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Es excelente profesional y siempre actualizada""","",""
"https://www.google.com/maps/place/Consultorio+Dra+Ferroni/data=!4m7!3m6!1s0x95a2e87fcdb6e8d9:0x8a0c6ab7d194c0fc!8m2!3d-34.9349029!4d-57.9625253!16s%2Fg%2F11g6hvzwnc!19sChIJ2ei2zX_oopUR_MCU0bdqDIo?authuser=0&hl=es-419&rclk=1","Consultorio Dra Ferroni","5.0","(9)","Médico","·","C. 57 1472","","","","","","","Indicaciones","","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""TE QUEREMOSS KIMY <3""","",""
"https://www.google.com/maps/place/Consultorio+Ecografico+Dr.+Rodolfo+Lambruschini/data=!4m7!3m6!1s0x95a2e753f4b2a093:0x1b1bf83929384e94!8m2!3d-34.9255008!4d-57.9623819!16s%2Fg%2F11gh70hvfp!19sChIJk6Cy9FPnopURlE44KTn4Gxs?authuser=0&hl=es-419&rclk=1","Consultorio Ecografico Dr. Rodolfo Lambruschini","4.6","(51)","Comadrona","·","·","Cerrado","⋅ Abre a las 11:30 a.m. del lun","C. 49 1192 B1900AQT","0221 453-7866","","","Indicaciones","","","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Excelente profesional""","",""
"https://www.google.com/maps/place/C.e.g.o/data=!4m7!3m6!1s0x95a2e63261b2af15:0x57d0314f984a98ee!8m2!3d-34.9203851!4d-57.958846!16s%2Fg%2F11flt315n9!19sChIJFa-yYTLmopUR7phKmE8x0Fc?authuser=0&hl=es-419&rclk=1","C.e.g.o","5.0","(17)","Ginecólogo","·","ANN, C. 48 963 Planta Baja A","","","","0221 422-5064","","","Indicaciones","","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""El Dr Pizarro es un exelente profesional , te explica todo detalladamente.""","",""
"https://www.google.com/maps/place/Mar%C3%ADa+de+Las+Mercedes+Seminara/data=!4m7!3m6!1s0x95a2e622cc58527d:0x9182db63280fccab!8m2!3d-34.9164385!4d-57.940883!16s%2Fg%2F11bw51lzd2!19sChIJfVJYzCLmopURq8wPKGPbgpE?authuser=0&hl=es-419&rclk=1","María de Las Mercedes Seminara","5.0","(2)","Ginecólogo","·","Calle 4 1249, Casco Urbano","","","","0221 421-2229","","","Indicaciones","","","","","","","",""
"https://www.google.com/maps/place/Centro+De+Diagn%C3%B3stico+Obst%C3%A9trico+Y+Ginecol%C3%B3gico/data=!4m7!3m6!1s0x95a2e628135e788f:0xf19b0d05f85d1cf8!8m2!3d-34.9281279!4d-57.9514272!16s%2Fg%2F11h54_4f00!19sChIJj3heEyjmopUR-Bxd-AUNm_E?authuser=0&hl=es-419&rclk=1","Centro De Diagnóstico Obstétrico Y Ginecológico","","","Ginecólogo","·","·","","","C. 59 1028","0221 222-6783","","","Indicaciones","","","","","","","",""
"https://www.google.com/maps/place/H%C3%A9ctor+Osvaldo+Miralles/data=!4m7!3m6!1s0x95a2e65375984789:0xf29ce086fbdaa523!8m2!3d-34.8977138!4d-57.9586672!16s%2Fg%2F1td7359d!19sChIJiUeYdVPmopURI6Xa-4bgnPI?authuser=0&hl=es-419&rclk=1","Héctor Osvaldo Miralles","5.0","(2)","Ginecólogo","·","Av. 1 172","","","","0221 483-3261","","","Indicaciones","","","","","","","",""
"https://www.google.com/maps/place/Dr.+Leandro+Schulman,+Ginec%C3%B3logo/data=!4m7!3m6!1s0x95a2e767fe68f7c3:0xdd411196d40bc53e!8m2!3d-34.9059954!4d-57.9564357!16s%2Fg%2F11jgvh417r!19sChIJw_do_mfnopURPsUL1JYRQd0?authuser=0&hl=es-419&rclk=1","Dr. Leandro Schulman, Ginecólogo","5.0","(2)","Ginecólogo","·","C. 41 485","·","Cerrado","⋅ Abre a las 9 a.m.","0221 358-2747","https://www.doctoraliar.com/leandro-schulman/ginecologo-obstetra/la-plata?utm_source=google&utm_medium=gmb&utm_campaign=18111&utm_content=website","","Sitio web","","Indicaciones","","","","","",""
"https://www.google.com/maps/place/Cl%C3%ADnica+de+la+Mujer+Perinat+S.R.L./data=!4m7!3m6!1s0x95a2e62814ba2185:0x230c270c03d5b98e!8m2!3d-34.9281999!4d-57.9513912!16s%2Fg%2F1wfvnv31!19sChIJhSG6FCjmopURjrnVAwwnDCM?authuser=0&hl=es-419&rclk=1","Clínica de la Mujer Perinat S.R.L.","2.4","(233)","Clínica ginecológica","·","·","C. 59 1028","Cerrado","⋅ Abre a las 8 a.m.","0221 675-4444","http://www.clinicaperinat.com/","","Sitio web","","Indicaciones","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Excelente atención telefónica para solicitar turnos de estudios.""","",""
"https://www.google.com/maps/place/Consultorio+de+la+mujer/data=!4m7!3m6!1s0x95a2e78f7aee029b:0x9b4f94e7f4a07733!8m2!3d-34.9195219!4d-57.9517071!16s%2Fg%2F11ghqcjm4s!19sChIJmwLueo_nopURM3eg9OeUT5s?authuser=0&hl=es-419&rclk=1","Consultorio de la mujer","3.7","(10)","Médico","·","·","Av. 53 775","","","0221 451-3436","https://www.facebook.com/consultoriodelamujercm/","","Sitio web","","Indicaciones","","","","","",""
"https://www.google.com/maps/place/Consultorio+Medico+Dra.+Erla+Daria+Obeso+Especialista+en+Ginecologia/data=!4m7!3m6!1s0x95a2ef5466d46997:0xb7e1de8a305eeaf!8m2!3d-34.9218742!4d-57.9130376!16s%2Fg%2F11b8_1_b20!19sChIJl2nUZlTvopURr-4Fo-gdfgs?authuser=0&hl=es-419&rclk=1","Consultorio Medico Dra. Erla Daria Obeso Especialista en Ginecologia","","","Ginecólogo","·","Calle 120 2065, Villa Elvira","","","","0221 485-4532","","","Indicaciones","","","","","","","",""
"https://www.google.com/maps/place/Centro+Integral+Municipal+De+La+Mujer/data=!4m7!3m6!1s0x95a2e9b804f44453:0xccfc1035d60aa280!8m2!3d-34.9278798!4d-57.9288053!16s%2Fg%2F11g0lcfcvs!19sChIJU0T0BLjpopURgKIK1jUQ_Mw?authuser=0&hl=es-419&rclk=1","Centro Integral Municipal De La Mujer","3.9","(40)","Médico","·","·","Cerrado","⋅ Abre a las 8 a.m.","Calle 70 529, e/ 5 y 6","422-2074","","","Indicaciones","","","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Buena atención, el personal médico es muy amable.""","",""
"https://www.google.com/maps/place/CMI+Consultorios+M%C3%A9dicos+Integrales+_+Consultorio+de+la+Mujer/data=!4m7!3m6!1s0x95a2e7774ae504ef:0xcf018bd5dc0bccf8!8m2!3d-34.9195169!4d-57.9515965!16s%2Fg%2F11sh7h5zvv!19sChIJ7wTlSnfnopUR-MwL3NWLAc8?authuser=0&hl=es-419&rclk=1","CMI Consultorios Médicos Integrales _ Consultorio de la Mujer","4.3","(7)","Médico","·","·","calle 53 775 entre 10 y 11","Cerrado","⋅ Abre a las 10 a.m.","0221 670-8454","https://www.facebook.com/consultorioscmi","","Sitio web","","Indicaciones","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Excelente atencion y profesionales.""","",""
"https://www.google.com/maps/place/Consultorios+56/data=!4m7!3m6!1s0x95a2e62f2a7038e1:0x5c11a490523909ac!8m2!3d-34.9246087!4d-57.9531919!16s%2Fg%2F11flt1_kmz!19sChIJ4ThwKi_mopURrAk5UpCkEVw?authuser=0&hl=es-419&rclk=1","Consultorios 56","3.8","(20)","Grupo médico","·","BKN, C. 56 961","·","Cerrado","⋅ Abre a las 12 p.m.","0221 422-2029","https://es-la.facebook.com/Consultorio56/","","Sitio web","","Indicaciones","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Las chicas de recepción excelente atención.""","",""
"https://www.google.com/maps/place/Instituto+de+Diagn%C3%B3stico+de+La+Plata+S.A./data=!4m7!3m6!1s0x95a2e6194a642127:0x8b8c5726a11a6ef5!8m2!3d-34.9184654!4d-57.9346115!16s%2Fg%2F1tgq7vb7!19sChIJJyFkShnmopUR9W4aoSZXjIs?authuser=0&hl=es-419&rclk=1","Instituto de Diagnóstico de La Plata S.A.","3.3","(442)","Centro de diagnóstico","·","·","AGP, C. 62 370","Abierto las 24 horas","","0221 425-9700","https://institutodediagnostico.com.ar/","","Sitio web","","Indicaciones","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Fui atendida y operada por el dr.Mosquera Raúl,excelente médico.""","",""
"https://www.google.com/maps/place/CEMIM+Centro+M%C3%A9dico+Integral+para+la+Mujer/data=!4m7!3m6!1s0x95a2e7c783f99613:0x125cb3031e0b7b9d!8m2!3d-34.9167343!4d-57.9756695!16s%2Fg%2F11bbrpwwz8!19sChIJE5b5g8fnopURnXsLHgOzXBI?authuser=0&hl=es-419&rclk=1","CEMIM Centro Médico Integral para la Mujer","2.8","(27)","Clínica ginecológica","·","Pl. Güemes 71","Cerrado","⋅ Abre a las 2 p.m.","·","0221 482-2644","","","Indicaciones","","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Excelente atención por parte de los profesionales.""","",""
"https://www.google.com/maps/place/Cl%C3%ADnica+de+Obstetricia+y+Maternidad/data=!4m7!3m6!1s0x95a2e8a9c3e32beb:0xc9ff5dd635a3c351!8m2!3d-34.9215756!4d-57.9243066!16s%2Fg%2F11c5rsj_km!19sChIJ6yvjw6noopURUcOjNdZd_8k?authuser=0&hl=es-419&rclk=1","Clínica de Obstetricia y Maternidad","5.0","(1)","Hospital","·","·","","","B1904CEN, C. 115 1790","","","","Indicaciones","","","","","","","",""
"https://www.google.com/maps/place/Gineco-Obstetra+Ximena+Gonzalez+Iba%C3%B1ez/data=!4m7!3m6!1s0x95a2e7003e8f1ea7:0x34af7050097feab4!8m2!3d-34.897918!4d-57.9596131!16s%2Fg%2F11lmm4nkyd!19sChIJpx6PPgDnopURtOp_CVBwrzQ?authuser=0&hl=es-419&rclk=1","Gineco-Obstetra Ximena Gonzalez Ibañez","","","Centro médico","·","La Plata Norte, C. 35 318","","","","","","","Indicaciones","","","","","","","",""
"https://www.google.com/maps/place/Clinica+de+La+Mujer/data=!4m7!3m6!1s0x95a2e64886c1b445:0xc2de489ce7fccbe4!8m2!3d-34.8947531!4d-57.9524528!16s%2Fg%2F11bw4vsnc7!19sChIJRbTBhkjmopUR5Mv855xI3sI?authuser=0&hl=es-419&rclk=1","Clinica de La Mujer","4.0","(3)","Médico","·","C. 37 65","","","","0221 429-6500","","","Indicaciones","","","","","","","",""
"https://www.google.com/maps/place/SALUD+INTEGRAL+DE+LA+MUJER+B*+UOM+DUPLEX+35/data=!4m7!3m6!1s0x95a2e93719deb859:0x3ec650fa615d5abe!8m2!3d-34.9606812!4d-57.9429079!16s%2Fg%2F11ghs41tts!19sChIJWbjeGTfpopURvlpdYfpQxj4?authuser=0&hl=es-419&rclk=1","SALUD INTEGRAL DE LA MUJER B* UOM DUPLEX 35","","","Comadrona","·","C. 131 2429","Abierto las 24 horas","","·","0221 540-4382","","","Indicaciones","","","","","","","",""
"https://www.google.com/maps/place/Dr.+Leandro+Schulman,+Ginec%C3%B3logo/data=!4m7!3m6!1s0x95a2e73db29e7f85:0x3b5988f23d544f9d!8m2!3d-34.9194412!4d-57.9514236!16s%2Fg%2F11jgvhfx0s!19sChIJhX-esj3nopURnU9UPfKIWTs?authuser=0&hl=es-419&rclk=1","Dr. Leandro Schulman, Ginecólogo","","","Ginecólogo","·","Calle 53 N 775 e/ 10 y 11","","","","","https://www.doctoraliar.com/leandro-schulman/ginecologo-obstetra/la-plata?utm_source=google&utm_medium=gmb&utm_campaign=18111&utm_content=website","","Sitio web","","Indicaciones","","","","","",""
"https://www.google.com/maps/place/Liliana+Dos+Santos/data=!4m7!3m6!1s0x95a2ddf46c7846c9:0x82ec1cb5ae581ba2!8m2!3d-34.8840723!4d-58.011857!16s%2Fg%2F11j4sv_359!19sChIJyUZ4bPTdopURohtYrrUc7II?authuser=0&hl=es-419&rclk=1","Liliana Dos Santos","","","Médico","·","C. 16 2970","","","","","","","Indicaciones","","","","","","","",""
"https://www.google.com/maps/place/Gineco+Graciela/data=!4m7!3m6!1s0x95a2e75092188bf3:0x4b1cb0ca5cf5627e!8m2!3d-34.9053808!4d-57.9713789!16s%2Fg%2F11h4z1lqlk!19sChIJ84sYklDnopURfmL1XMqwHEs?authuser=0&hl=es-419&rclk=1","Gineco Graciela","","","Oficina médica","·","C. 11 100 50, B1906ENB","","","","","","","Indicaciones","","","","","","","",""
"https://www.google.com/maps/place/Cecomed/data=!4m7!3m6!1s0x95a2e63b7468a58f:0x6b2f0bd4aa664f06!8m2!3d-34.9154234!4d-57.945813!16s%2Fg%2F11f03hxw7l!19sChIJj6VodDvmopURBk9mqtQLL2s?authuser=0&hl=es-419&rclk=1","Cecomed","3.3","(243)","Médico","·","·","Cerrado","⋅ Abre a las 8 a.m.","C. 54 543","0221 418-7277","","","Indicaciones","","","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Impecable el Dr Vazquez para el ecocardiograma fetal.""","",""
"https://www.google.com/maps/place/Dr.+Leandro+Schulman,+Ginec%C3%B3logo/data=!4m7!3m6!1s0x95a2e7875e06b6fb:0x7ed9573da1eb66ac!8m2!3d-34.9168425!4d-57.9391462!16s%2Fg%2F11rsh9_1st!19sChIJ-7YGXofnopURrGbroT1X2X4?authuser=0&hl=es-419&rclk=1","Dr. Leandro Schulman, Ginecólogo","","","Ginecólogo","·","Calle 59 Nº 434 (Entre 3 y 4","","","","","","","Indicaciones","","","","","","","",""
"https://www.google.com/maps/place/Olivetto/data=!4m7!3m6!1s0x95a2e733b542c17f:0x527a9ee5db010af0!8m2!3d-34.9353258!4d-57.9733267!16s%2Fg%2F11rngj7_8k!19sChIJf8FCtTPnopUR8AoB2-WeelI?authuser=0&hl=es-419&rclk=1","Olivetto","","","Ginecólogo","·","C. 49 1718","","","","","","","Indicaciones","","","","","","","",""
"https://www.google.com/maps/place/Doctor+Jos%C3%A9+Mar%C3%ADa+Go%C3%B1i/data=!4m7!3m6!1s0x95a2e6229cedfa73:0x596929c62cddbe57!8m2!3d-34.9176639!4d-57.9393501!16s%2Fg%2F11bbrjmgw8!19sChIJc_rtnCLmopURV77dLMYpaVk?authuser=0&hl=es-419&rclk=1","Doctor José María Goñi","4.4","(7)","Médico","·","C. 4 1319","Cerrado","⋅ Abre a las 8:30 a.m. del lun","·","0221 482-5023","","","Indicaciones","","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Muy atento, otorga confianza desde el primer instante.""","",""
"https://www.google.com/maps/place/CRM+Centro+de+Referencias+M%C3%A9dicas/data=!4m7!3m6!1s0x95a2e6360acda429:0xcfdefbf494a071c8!8m2!3d-34.911862!4d-57.9557553!16s%2Fg%2F1tfd_0hb!19sChIJKaTNCjbmopURyHGglPT73s8?authuser=0&hl=es-419&rclk=1","CRM Centro de Referencias Médicas","2.4","(30)","Ginecólogo","·","·","Cerrado","⋅ Abre a las 8 a.m.","C. 8 620","0221 421-5524","","","Indicaciones","","","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Luego de eso, el personal médico también es excelente.""","",""
"https://www.google.com/maps/place/Consultorios+Privados+CHD/data=!4m7!3m6!1s0x95a2e61d9fcc4f95:0x85075cc1ed45dc9f!8m2!3d-34.9219173!4d-57.9305472!16s%2Fg%2F11hd6ngj69!19sChIJlU_Mnx3mopURn9xF7cFcB4U?authuser=0&hl=es-419&rclk=1","Consultorios Privados CHD","3.5","(24)","Centro de salud comunitario","·","·","Cerrado","⋅ Abre a las 12 p.m.","Av. 66 389","0221 538-8440","","","Indicaciones","","","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Excelentes profesionales, muy amable la secretaria.""","",""
"https://www.google.com/maps/place/CONSULTORIO/data=!4m7!3m6!1s0x95a2e7bb1525b3b5:0x4b1cd6025bb4fff1!8m2!3d-34.908527!4d-57.9773098!16s%2Fg%2F11bvt5t0jr!19sChIJtbMlFbvnopUR8f-0WwLWHEs?authuser=0&hl=es-419&rclk=1","CONSULTORIO","5.0","(7)","Pediatra","·","·","Cerrado","⋅ Abre a las 3 p.m.","Av. 32 N°1010","0221 482-1499","","","Indicaciones","","","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Excelente pediatra""","",""
"https://www.google.com/maps/place/Cl%C3%ADnica+Monovalente+Perinat/data=!4m7!3m6!1s0x95a2e6281495ef91:0xd980e804e7eeb14c!8m2!3d-34.928133!4d-57.951483!16s%2Fg%2F1tnl2l02!19sChIJke-VFCjmopURTLHu5wTogNk?authuser=0&hl=es-419&rclk=1","Clínica Monovalente Perinat","2.8","(19)","Hospital","·","·","C. 59 1028","Cerrado","⋅ Abre a las 8 a.m.","0221 509-9300","http://www.clinicaperinat.com/","","Sitio web","","Indicaciones","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Deberían mejorar la gestión y su pagina de turnos.""","",""
"https://www.google.com/maps/place/Sanatorio+Ipensa/data=!4m7!3m6!1s0x95a2e61782c4e597:0x8ff0c2609731289a!8m2!3d-34.9171089!4d-57.939371!16s%2Fg%2F1tl1pmh9!19sChIJl-XEghfmopURmigxl2DC8I8?authuser=0&hl=es-419&rclk=1","Sanatorio Ipensa","3.2","(754)","Clínica ambulatoria","·","·","C. 59 434","Abierto las 24 horas","","0221 427-1190","https://www.ipensa.com/","","Sitio web","","Indicaciones","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Recomiendo a la ginecóloga y","obstetra","Natalia Alcoba, cardiologo Olano."""
"https://www.google.com/maps/place/Ce.me.i+Centro+M%C3%A9dico+Integral/data=!4m7!3m6!1s0x95a2e7ca0f5e3e89:0x633fed664d06c26d!8m2!3d-34.9143379!4d-57.9666753!16s%2Fg%2F11cjtqslvr!19sChIJiT5eD8rnopURbcIGTWbtP2M?authuser=0&hl=es-419&rclk=1","Ce.me.i Centro Médico Integral","2.4","(74)","Centro médico","·","·","C 14 413","Cerrado","⋅ Abre a las 9 a.m.","0221 421-8546","https://portales.com.ar/cemei","","Sitio web","","Indicaciones","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Excelente lugar, me atendí todo el embarazo el","obstetra","Totaro un genio."""
"https://www.google.com/maps/place/Instituto+Central+de+Medicina/data=!4m7!3m6!1s0x95a2e64af34e58b5:0x5f35d8a6d48c1fd8!8m2!3d-34.9093582!4d-57.9561233!16s%2Fg%2F1tf6ncr6!19sChIJtVhO80rmopUR2B-M1KbYNV8?authuser=0&hl=es-419&rclk=1","Instituto Central de Medicina","2.8","(393)","Médico","·","·","Calle 43 Nro 585 e/6 y 7 La Plata Buenos Aires AR, C. 43 577","Abierto las 24 horas","","0221 423-1142","http://icmsalud.com.ar/","","Sitio web","","Indicaciones","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""A mí marido lo operaron de vesícula con la urgencia que necesitaba .""","",""
"https://www.google.com/maps/place/Centro+M%C3%A9dico+Benoit/data=!4m7!3m6!1s0x95a2e9c4540db841:0x7a502519f9b8b6c!8m2!3d-34.9213935!4d-57.9444791!16s%2Fg%2F11gjwfng3y!19sChIJQbgNVMTpopURbIubn1ECpQc?authuser=0&hl=es-419&rclk=1","Centro Médico Benoit","4.2","(23)","Centro médico","·","·","Cerrado","⋅ Abre a las 2 p.m.","C. 59 n°675 e 8 y 9","0221 351-1310","","","Indicaciones","","","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Excelente profesional.""","",""
"https://www.google.com/maps/place/Centro+de+Reproducci%C3%B3n/data=!4m7!3m6!1s0x95a2e64bff46076b:0x37306e8b42fc5ff7!8m2!3d-34.9059937!4d-57.9564819!16s%2Fg%2F1tgcz737!19sChIJawdG_0vmopUR91_8QotuMDc?authuser=0&hl=es-419&rclk=1","Centro de Reproducción","3.3","(46)","Clínica de reproducción asistida","·","·","AJS, C. 41 485","Cerrado","⋅ Abre a las 8:30 a.m.","0221 425-9296","http://www.centrodereproduccion.com.ar/","","Sitio web","","Indicaciones","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Las secretarias actuales son divinas.""","",""
"https://www.google.com/maps/place/Dr.+Luis+Alberto+Fumagalli/data=!4m7!3m6!1s0x95a2e62319f0c3f1:0xda1ddf0c77324ae7!8m2!3d-34.9182688!4d-57.9424825!16s%2Fg%2F11b8zs15sc!19sChIJ8cPwGSPmopUR50oydwzfHdo?authuser=0&hl=es-419&rclk=1","Dr. Luis Alberto Fumagalli","5.0","(15)","Pediatra","·","Calle 6 1234, Casco Urbano","Cerrado","⋅ Abre a las 3 p.m.","·","0221 482-9573","","","Indicaciones","","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Un ejemplo de lo que debe ser un profesional de la salud.""","",""
"https://www.google.com/maps/place/UPA+6+-+Los+Hornos/data=!4m7!3m6!1s0x95a2e8486dd5f439:0x377962cccdf28a29!8m2!3d-34.9691031!4d-57.982638!16s%2Fg%2F11b6qdltnv!19sChIJOfTVbUjoopURKYryzcxieTc?authuser=0&hl=es-419&rclk=1","UPA 6 - Los Hornos","3.5","(118)","Médico","·","·","Avenida 66, C. 153 &","Abierto las 24 horas","","0221 419-0429","http://www.instagram.com/upa6loshornos","","Sitio web","","Indicaciones","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Excelente hospital.""","",""
"https://www.google.com/maps/place/Hospital+Rodolfo+Rossi/data=!4m7!3m6!1s0x95a2e65141924839:0x46e88cb70a14391!8m2!3d-34.8967039!4d-57.9548542!16s%2Fg%2F11bw40v7j1!19sChIJOUiSQVHmopURkUOhcMuIbgQ?authuser=0&hl=es-419&rclk=1","Hospital Rodolfo Rossi","3.7","(464)","Médico","·","·","C. 37 183","Abierto las 24 horas","","0221 482-8821","http://www.ms.gba.gov.ar/sitios/hrossi/","","Sitio web","","Indicaciones","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Excelente hospital, excelente la atención desde enfermeros a médicos.""","",""
"https://www.google.com/maps/place/Dr.+Christian+Castro+-+Neumon%C3%B3logo+Infantil+-+Consultorios+M%C3%A9dicos+C%26M/data=!4m7!3m6!1s0x95a2e76fa531a641:0x31a6f2a19beaedab!8m2!3d-34.914742!4d-57.969808!16s%2Fg%2F11fmdm4xhs!19sChIJQaYxpW_nopURq-3qm6HypjE?authuser=0&hl=es-419&rclk=1","Dr. Christian Castro - Neumonólogo Infantil - Consultorios Médicos C&M","5.0","(1)","Neumólogo","·","·","Cerrado","⋅ Abre a las 2 p.m.","Calle 39 1036 e/ 15 y 16","0221 512-1019","","","Indicaciones","","","","·","","","",""
